Audio_G, 0.362112123923
Audio_M, 0.367635671454
Audio_S, 0.267536296966
BOW_G, 0.298539760718
BOW_M, 0.334539228231
BOW_S, 0.316310918568
FEnsemble_GGG, 0.292489952124
FEnsemble_GGM, 0.399006741385
FEnsemble_GGS, 0.320543594446
FEnsemble_GMG, 0.34514477004
FEnsemble_GMM, 0.397938300624
FEnsemble_GMS, 0.350253035335
FEnsemble_GSG, 0.3199188734
FEnsemble_GSM, 0.401532889916
FEnsemble_GSS, 0.329343525034
PartialEnsemble_Audio_GG, 0.29543090671
PartialEnsemble_Lyric_GG, 0.292701797102
PartialEnsemble_Audio_GM, 0.437554383771
PartialEnsemble_Lyric_GM, 0.294746043057
PartialEnsemble_Audio_GS, 0.416674616735
PartialEnsemble_Lyric_GS, 0.271759993974
PartialEnsemble_Audio_MG, 0.301009727751
PartialEnsemble_Lyric_MG, 0.344878235976
PartialEnsemble_Audio_MM, 0.409780289392
PartialEnsemble_Lyric_MM, 0.343997583369
PartialEnsemble_Audio_MS, 0.394895815487
PartialEnsemble_Lyric_MS, 0.28547797814
PartialEnsemble_Audio_SG, 0.297302596845
PartialEnsemble_Lyric_SG, 0.3160614478
PartialEnsemble_Audio_SM, 0.378762547319
PartialEnsemble_Lyric_SM, 0.32644400046
PartialEnsemble_Audio_SS, 0.352583158014
PartialEnsemble_Lyric_SS, 0.257843648315
Series_G, 0.289757594915
Series_M, 0.331312789228
